Run,ExecutionTime(s),nTerms,Probability,BestSize,T1,T3,T5,T6,T9,T10,T11,T12,T13,T15,T17,T19,T20,T21,T22,T23
1,7737.710000,3,0.002000,3.774401e-47,56,12,188,14,42,6,242,320,72,298,1614,144,10,22,270,64
2,7988.540000,3,0.002900,6.820689e-47,56,13,188,14,42,6,242,329,72,317,1614,144,10,22,270,64
3,7787.993000,3,0.003000,4.097701e-47,56,12,188,14,42,6,242,323,72,302,1614,144,10,22,270,64
4,8115.357000,3,0.001100,2.379310e-47,56,11,188,14,42,6,242,315,72,299,1614,144,10,22,270,64
5,8100.640000,3,0.004600,5.282950e-47,56,12,188,14,42,6,242,331,72,318,1614,144,10,22,270,64
6,7706.028000,3,0.002100,3.940182e-47,56,12,188,14,42,6,242,316,72,307,1614,144,10,22,270,64
7,7723.258000,3,0.003700,4.935416e-47,56,12,188,14,42,6,242,330,72,312,1614,144,10,22,270,64
8,7327.093000,3,0.004100,4.962404e-47,56,12,188,14,42,6,242,328,72,315,1614,144,10,22,270,64
9,7301.989000,3,0.001100,1.781178e-47,56,11,188,14,42,6,242,306,72,286,1614,144,10,22,270,64
10,7802.265000,3,0.004700,5.588074e-47,56,12,188,14,42,6,242,332,72,323,1614,144,10,22,270,64
11,7870.882000,3,0.001800,3.593750e-47,56,12,188,14,42,6,242,318,72,296,1614,144,10,22,270,64
12,7839.681000,3,0.004300,5.115517e-47,56,12,188,14,42,6,242,329,72,317,1614,144,10,22,270,64
13,7759.974000,3,0.005000,5.366666e-47,56,12,188,14,42,6,242,330,72,321,1614,144,10,22,270,64
14,8048.258000,3,0.004100,4.450191e-47,56,12,188,14,42,6,242,323,72,310,1614,144,10,22,270,64
15,7842.657000,3,0.002700,2.483588e-47,56,11,188,14,42,6,242,319,72,298,1614,144,10,22,270,64
16,7772.643000,3,0.005100,5.428352e-47,56,12,188,14,42,6,242,331,72,321,1614,144,10,22,270,64
17,7700.967000,3,0.006300,7.938377e-47,56,13,188,14,42,6,242,337,72,324,1614,144,10,22,270,64
18,7433.142000,3,0.001900,2.432184e-47,56,11,188,14,42,6,242,315,72,301,1614,144,10,22,270,64
19,7254.793000,3,0.004900,5.807830e-47,56,12,188,14,42,6,242,338,72,320,1614,144,10,22,270,64
20,7854.908000,3,0.006400,8.913601e-47,56,13,188,14,42,6,242,345,72,328,1614,144,10,22,270,64
21,8322.266000,3,0.005600,5.186015e-47,56,12,188,14,42,6,242,331,72,316,1614,144,10,22,270,64
22,8459.330000,3,0.003200,4.479932e-47,56,12,188,14,42,6,242,326,72,307,1614,144,10,22,270,64
23,7977.852000,3,0.002700,4.537763e-47,56,12,188,14,42,6,242,320,72,316,1614,144,10,22,270,64
24,8277.232000,3,0.002600,4.117528e-47,56,12,188,14,42,6,242,327,72,298,1614,144,10,22,270,64
25,8209.828000,3,0.003900,4.765229e-47,56,12,188,14,42,6,242,327,72,312,1614,144,10,22,270,64
26,8077.834000,3,0.002600,3.833333e-47,56,12,188,14,42,6,242,323,72,296,1614,144,10,22,270,64
27,7978.733000,3,0.002300,3.959458e-47,56,12,188,14,42,6,242,322,72,300,1614,144,10,22,270,64
28,7771.500000,3,0.005400,4.434219e-47,56,12,188,14,42,6,242,326,72,306,1614,144,10,22,270,64
29,7887.470000,3,0.004500,5.048874e-47,56,12,188,14,42,6,242,332,72,312,1614,144,10,22,270,64
30,8059.078000,3,0.002100,4.046479e-47,56,12,188,14,42,6,242,322,72,302,1614,144,10,22,270,64
31,7707.142000,3,0.002400,2.115677e-47,56,11,188,14,42,6,242,310,72,295,1614,144,10,22,270,64
32,7831.042000,3,0.003600,4.568606e-47,56,12,188,14,42,6,242,322,72,314,1614,144,10,22,270,64
33,7740.100000,3,0.003600,4.210057e-47,56,12,188,14,42,6,242,327,72,300,1614,144,10,22,270,64
34,7968.408000,3,0.000800,1.618518e-47,56,11,188,14,42,6,242,301,72,285,1614,144,10,22,270,64
35,7932.257000,3,0.008400,9.358620e-47,56,13,188,14,42,6,242,351,72,327,1614,144,10,22,270,64
36,7788.144000,3,0.003600,4.626436e-47,56,12,188,14,42,6,242,323,72,314,1614,144,10,22,270,64
37,7726.433000,3,0.005100,5.174999e-47,56,12,188,14,42,6,242,330,72,317,1614,144,10,22,270,64
38,7390.455000,3,0.004500,4.494252e-47,56,12,188,14,42,6,242,328,72,305,1614,144,10,22,270,64
39,7302.150000,3,0.003900,4.861613e-47,56,12,188,14,42,6,242,334,72,306,1614,144,10,22,270,64
40,7871.988000,3,0.002500,4.075670e-47,56,12,188,14,42,6,242,317,72,309,1614,144,10,22,270,64
41,7883.872000,3,0.004700,5.721359e-47,56,12,188,14,42,6,242,341,72,315,1614,144,10,22,270,64
42,7984.692000,3,0.004600,4.783955e-47,56,12,188,14,42,6,242,329,72,310,1614,144,10,22,270,64
43,7987.847000,3,0.004900,5.262571e-47,56,12,188,14,42,6,242,334,72,314,1614,144,10,22,270,64
44,8198.894000,3,0.005400,5.254310e-47,56,12,188,14,42,6,242,333,72,315,1614,144,10,22,270,64
45,8095.555000,3,0.002200,3.749616e-47,56,12,188,14,42,6,242,317,72,301,1614,144,10,22,270,64
46,7996.392000,3,0.004700,4.783955e-47,56,12,188,14,42,6,242,329,72,310,1614,144,10,22,270,64
47,7598.501000,3,0.004100,4.868773e-47,56,12,188,14,42,6,242,328,72,313,1614,144,10,22,270,64
48,7083.911000,3,0.002100,1.997445e-47,56,11,188,14,42,6,242,307,72,294,1614,144,10,22,270,64
49,7177.166000,3,0.004500,5.210248e-47,56,12,188,14,42,6,242,329,72,319,1614,144,10,22,270,64
50,7792.117000,3,0.005400,5.097892e-47,56,12,188,14,42,6,242,332,72,313,1614,144,10,22,270,64
